user_id,signup_ts,country,zip_code,gender,age,intent_level,is_paying,initial_right_swipe_rate,is_pruned
user_033591,2026-04-28T16:49:00,US,75824,female,23.0,intentional,0,0.094,0
user_033592,2026-02-10T18:07:00,ES,59820,female,40.0,casual,0,0.059,0
user_033593,2026-04-29T02:06:00,BR,59805,female,31.0,friendship,0,0.24,0
user_033594,2026-03-14T09:00:00,CA,90295,female,27.0,friendship,0,0.67,0
user_033595,2026-04-09T12:30:00,BR,37353,female,22.0,casual,0,0.156,0
user_033596,2026-04-24T21:00:00,IN,26621,female,22.0,intentional,0,0.434,0
user_033597,2026-01-04T18:27:00,BR,72750,male,29.0,friendship,0,0.442,0
user_033598,2026-01-22T12:53:00,US,80172,female,29.0,casual,0,0.44,0
user_033599,2026-02-01T04:48:00,FR,43797,male,34.0,casual,0,0.755,0
user_033600,2026-04-01T23:43:00,US,78749,male,26.0,casual,0,0.434,0
user_033601,2026-02-19T06:45:00,BR,23537,male,25.0,intentional,0,0.531,0
user_033602,2026-01-25T02:36:00,US,74341,female,22.0,casual,0,0.489,0
user_033603,2026-01-09T13:42:00,DE,96390,female,28.0,friendship,0,0.092,0
user_033604,2026-01-30T01:37:00,AU,82580,male,29.0,casual,0,0.212,0
user_033605,2026-03-18T20:36:00,AU,36437,female,34.0,casual,0,0.105,0
user_033606,2026-04-12T13:32:00,ES,99523,female,26.0,intentional,1,0.3,0
user_033607,2026-01-15T10:22:00,US,75133,male,36.0,casual,0,0.153,0
user_033608,2026-01-07T05:59:00,US,78749,male,29.0,friendship,1,0.161,0
user_033609,2026-03-03T11:32:00,US,64097,male,38.0,casual,0,0.181,0
user_033610,2026-01-18T04:49:00,IN,54891,female,18.0,intentional,0,0.216,0
user_033611,2026-04-23T18:59:00,US,84727,female,20.0,friendship,0,0.551,0
user_033612,2026-01-05T03:37:00,US,19381,female,23.0,casual,0,0.286,0
user_033613,2026-04-30T07:34:00,US,78749,male,31.0,friendship,0,0.175,0
user_033614,2026-03-03T15:00:00,DE,54672,female,39.0,intentional,0,0.196,0
user_033615,2026-01-05T21:16:00,IN,37565,male,29.0,intentional,0,0.318,0
user_033616,2026-01-26T02:26:00,IN,78654,female,34.0,intentional,0,0.243,0
user_033617,2026-01-29T06:03:00,BR,28279,male,28.0,casual,0,0.206,0
user_033618,2026-02-16T16:00:00,US,15405,male,29.0,casual,0,0.247,0
user_033619,2026-03-19T02:13:00,FR,22353,male,28.0,intentional,0,0.457,0
user_033620,2026-01-14T01:36:00,BR,22892,female,26.0,casual,0,0.326,0
user_033621,2026-01-17T02:19:00,US,46017,male,25.0,friendship,0,0.74,0
user_033622,2026-02-24T12:56:00,MX,97464,female,23.0,intentional,0,0.219,0
user_033623,2026-02-18T20:45:00,FR,13975,male,24.0,casual,0,0.109,0
user_033624,2026-02-08T18:43:00,IN,60834,male,22.0,intentional,0,0.317,0
user_033625,2026-01-21T03:18:00,FR,56281,male,29.0,casual,0,0.468,0
user_033626,2026-02-22T13:10:00,DE,31452,male,33.0,friendship,0,0.135,0
user_033627,2026-02-28T20:32:00,AU,66094,female,37.0,casual,1,0.12,0
user_033628,2026-04-11T11:03:00,MX,61500,male,30.0,intentional,0,0.281,0
user_033629,2026-04-19T22:40:00,US,48382,female,34.0,intentional,0,0.346,0
user_033630,2026-04-03T21:34:00,GB,34115,nonbinary,25.0,intentional,0,0.415,0
user_033631,2026-04-20T04:32:00,IN,66502,female,25.0,intentional,0,0.085,0
user_033632,2026-02-02T06:36:00,AU,68342,female,22.0,friendship,1,0.236,0
user_033633,2026-04-16T23:21:00,MX,38878,male,30.0,intentional,0,0.315,0
user_033634,2026-04-11T16:56:00,IN,58339,male,24.0,intentional,0,0.038,0
user_033635,2026-01-03T02:38:00,AU,18337,female,21.0,casual,0,0.057,0
user_033636,2026-02-20T19:38:00,IN,28939,male,28.0,casual,0,0.073,0
user_033637,2026-01-22T19:28:00,BR,73943,male,22.0,intentional,0,0.274,0
user_033638,2026-04-22T14:45:00,IN,33996,female,22.0,casual,0,0.478,0
user_033639,2026-02-06T10:29:00,DE,46654,male,29.0,casual,0,0.167,0
user_033640,2026-04-13T20:06:00,ES,51408,male,38.0,casual,0,0.08,0
user_033641,2026-03-04T23:25:00,IN,55275,female,28.0,casual,0,0.258,0
user_033642,2026-03-22T21:51:00,US,38915,male,25.0,casual,0,0.443,0
user_033643,2026-04-28T08:10:00,GB,42624,male,20.0,friendship,0,0.221,0
user_033644,2026-03-25T09:11:00,AU,74095,male,24.0,casual,0,0.527,0
user_033645,2026-04-24T22:59:00,AU,57897,male,19.0,intentional,0,0.263,0
user_033646,2026-04-27T11:08:00,IN,98164,female,30.0,casual,1,0.101,1
user_033647,2026-01-08T00:20:00,IN,61413,female,38.0,intentional,0,0.403,0
user_033648,2026-02-11T04:14:00,US,78749,nonbinary,23.0,intentional,0,0.138,0
user_033649,2026-03-06T22:10:00,AU,51158,male,,casual,0,0.34,0
user_033650,2026-04-04T11:20:00,US,60581,male,35.0,casual,0,0.304,0
user_033651,2026-04-19T02:29:00,FR,90425,male,30.0,intentional,0,0.19,0
user_033652,2026-03-16T23:06:00,ES,71507,male,31.0,friendship,0,0.255,0
user_033653,2026-04-16T00:50:00,AU,63835,male,27.0,casual,0,0.634,0
user_033654,2026-01-01T04:06:00,ES,44102,female,38.0,intentional,0,0.077,0
user_033655,2026-03-27T22:01:00,US,79328,male,25.0,friendship,0,0.391,0
user_033656,2026-01-29T11:08:00,US,67840,male,29.0,intentional,0,0.215,0
user_033657,2026-02-24T12:19:00,CA,77018,male,33.0,intentional,0,0.12,0
user_033658,2026-04-26T10:51:00,BR,48470,male,30.0,intentional,0,0.395,0
user_033659,2026-01-25T04:12:00,AU,87159,female,36.0,intentional,0,0.256,0
user_033660,2026-03-02T17:11:00,CA,65818,male,31.0,intentional,0,0.25,0
user_033661,2026-01-09T14:49:00,GB,30937,female,29.0,friendship,0,0.136,0
user_033662,2026-02-22T23:37:00,IN,31585,male,23.0,casual,0,0.246,0
user_033663,2026-02-09T06:39:00,US,78749,female,29.0,intentional,0,0.118,0
user_033664,2026-03-12T04:22:00,BR,46527,female,22.0,friendship,0,0.424,0
user_033665,2026-04-14T19:49:00,DE,85727,male,27.0,casual,0,0.249,0
user_033666,2026-01-10T08:40:00,FR,47745,female,32.0,casual,0,0.027,0
user_033667,2026-03-21T07:41:00,US,58183,female,26.0,friendship,0,0.78,0
user_033668,2026-01-12T23:20:00,BR,25769,male,38.0,intentional,0,0.057,0
user_033669,2026-02-08T15:44:00,BR,12841,female,23.0,intentional,0,0.188,0
user_033670,2026-04-14T19:28:00,CA,50216,female,34.0,intentional,0,0.371,0
user_033671,2026-03-21T11:56:00,AU,63319,male,24.0,friendship,0,0.543,0
user_033672,2026-04-07T02:22:00,US,91982,female,35.0,friendship,0,0.596,0
user_033673,2026-02-02T08:17:00,US,28099,female,18.0,intentional,0,0.207,0
user_033674,2026-03-15T21:55:00,DE,51274,nonbinary,48.0,intentional,0,0.184,0
user_033675,2026-03-04T22:16:00,IN,10761,female,32.0,intentional,0,0.285,0
user_033676,2026-04-15T02:44:00,US,64168,male,28.0,casual,0,0.115,0
user_033677,2026-01-27T21:56:00,ES,85837,male,21.0,intentional,0,0.137,0
user_033678,2026-04-10T21:57:00,AU,26988,female,27.0,intentional,0,0.157,0
user_033679,2026-03-15T02:42:00,AU,84381,female,32.0,casual,0,0.335,0
user_033680,2026-02-12T21:40:00,MX,64893,female,21.0,intentional,0,0.406,0
user_033681,2026-02-13T07:57:00,MX,52859,male,22.0,friendship,0,0.317,0
user_033682,2026-04-04T19:59:00,BR,60210,male,20.0,intentional,0,0.194,0
user_033683,2026-01-19T19:20:00,US,78749,male,29.0,intentional,0,0.061,0
user_033684,2026-01-20T20:49:00,GB,79970,female,34.0,casual,1,0.249,0
user_033685,2026-03-13T20:16:00,IN,53752,female,27.0,intentional,0,0.287,0
user_033686,2026-01-01T09:50:00,MX,24399,male,36.0,intentional,0,0.464,0
user_033687,2026-04-19T21:08:00,US,28742,female,26.0,intentional,0,0.116,0
user_033688,2026-03-06T05:04:00,US,78749,female,38.0,intentional,0,0.499,0
user_033689,2026-01-27T11:08:00,GB,98102,female,30.0,casual,0,0.312,0
user_033690,2026-02-17T19:45:00,US,17108,female,19.0,casual,0,0.562,0
user_033691,2026-02-14T18:00:00,IN,65273,male,28.0,casual,0,0.08,0
user_033692,2026-03-21T04:12:00,IN,26564,female,29.0,intentional,0,0.193,0
user_033693,2026-04-03T00:28:00,GB,68629,female,30.0,casual,0,0.728,0
user_033694,2026-04-16T17:06:00,BR,64773,female,29.0,casual,0,0.416,0
user_033695,2026-04-23T18:10:00,AU,74512,male,23.0,casual,0,0.422,0
user_033696,2026-02-01T21:49:00,FR,33504,female,43.0,casual,0,0.156,0
user_033697,2026-01-14T11:12:00,FR,88286,female,45.0,friendship,0,0.218,0
user_033698,2026-02-27T08:16:00,US,78749,female,21.0,casual,0,0.174,0
user_033699,2026-03-23T20:56:00,BR,40332,male,35.0,casual,0,0.436,0
user_033700,2026-03-03T00:29:00,IN,51887,female,41.0,intentional,0,0.416,0
user_033701,2026-01-08T05:58:00,ES,12855,male,31.0,intentional,0,0.201,0
user_033702,2026-03-17T14:59:00,GB,90463,female,33.0,intentional,0,0.432,0
user_033703,2026-02-17T09:59:00,IN,67783,female,29.0,friendship,0,0.623,0
user_033704,2026-03-17T18:54:00,FR,86586,male,37.0,intentional,0,0.397,0
user_033705,2026-02-06T23:07:00,US,38247,female,29.0,casual,0,0.177,0
user_033706,2026-04-08T21:07:00,US,78749,nonbinary,42.0,casual,0,0.193,0
user_033707,2026-02-18T03:23:00,IN,43738,female,38.0,intentional,0,0.086,0
user_033708,2026-02-23T13:21:00,CA,99760,male,27.0,casual,0,0.329,0
user_033709,2026-01-13T06:03:00,CA,45296,female,34.0,casual,0,0.527,0
user_033710,2026-04-22T03:48:00,US,28151,male,22.0,intentional,0,0.336,0
user_033711,2026-04-27T04:36:00,US,19561,female,24.0,casual,0,0.511,0
user_033712,2026-02-03T05:52:00,BR,27169,female,23.0,intentional,0,0.644,0
user_033713,2026-01-04T14:18:00,IN,85435,female,25.0,friendship,0,0.298,0
user_033714,2026-03-09T15:36:00,CA,24450,female,33.0,casual,0,0.023,0
user_033715,2026-01-07T18:26:00,FR,49473,male,38.0,casual,0,0.264,0
user_033716,2026-04-19T09:04:00,IN,67289,female,34.0,casual,0,0.139,0
user_033717,2026-02-09T10:28:00,US,96080,female,21.0,intentional,1,0.498,0
user_033718,2026-02-10T00:04:00,CA,58660,male,28.0,intentional,0,0.172,0
user_033719,2026-02-20T16:12:00,MX,10572,female,46.0,casual,0,0.387,0
user_033720,2026-01-30T07:58:00,US,78749,female,26.0,friendship,0,0.038,0
user_033721,2026-03-03T17:33:00,MX,34385,female,25.0,intentional,0,0.239,0
user_033722,2026-01-13T11:38:00,MX,29312,male,23.0,casual,0,0.124,0
user_033723,2026-04-07T19:55:00,BR,35674,female,18.0,casual,0,0.453,0
user_033724,2026-01-20T09:23:00,AU,48365,male,27.0,intentional,0,0.251,0
user_033725,2026-02-18T08:05:00,MX,74674,male,34.0,friendship,0,0.331,0
user_033726,2026-04-20T19:43:00,ES,70485,female,26.0,casual,0,0.312,0
user_033727,2026-03-09T09:07:00,IN,82103,male,41.0,casual,0,0.071,0
user_033728,2026-01-19T21:31:00,GB,97573,female,24.0,intentional,0,0.407,0
user_033729,2026-01-10T02:36:00,US,10819,male,20.0,intentional,0,0.394,0
user_033730,2026-04-23T17:24:00,BR,47601,male,26.0,casual,1,0.204,0
user_033731,2026-04-11T22:41:00,FR,55205,female,27.0,friendship,1,0.07,0
user_033732,2026-04-13T16:00:00,BR,74585,female,,friendship,0,0.23,0
user_033733,2026-04-25T21:54:00,US,84348,female,31.0,friendship,0,0.43,0
user_033734,2026-01-27T15:28:00,GB,70770,female,26.0,casual,0,0.329,0
user_033735,2026-03-09T08:11:00,IN,27949,female,28.0,casual,0,0.047,0
user_033736,2026-03-09T17:42:00,IN,58965,female,19.0,friendship,1,0.384,0
user_033737,2026-01-27T14:16:00,MX,25232,male,34.0,friendship,0,0.239,0
user_033738,2026-02-05T20:08:00,US,78124,male,33.0,casual,0,0.188,0
user_033739,2026-04-30T14:03:00,BR,48182,female,33.0,intentional,1,0.395,0
user_033740,2026-02-12T15:49:00,DE,95909,nonbinary,34.0,intentional,0,0.649,0
user_033741,2026-02-16T18:23:00,US,16807,female,38.0,casual,0,0.173,0
user_033742,2026-01-23T10:22:00,US,70156,female,,intentional,0,0.331,0
user_033743,2026-04-14T09:54:00,BR,13175,female,33.0,casual,0,0.169,0
user_033744,2026-02-08T22:48:00,US,36687,male,27.0,casual,0,0.274,0
user_033745,2026-04-30T08:48:00,US,40169,female,31.0,casual,0,0.617,0
user_033746,2026-01-17T15:55:00,AU,95161,female,32.0,intentional,0,0.196,0
user_033747,2026-04-18T12:17:00,US,90080,male,41.0,casual,0,0.207,0
user_033748,2026-04-10T18:23:00,BR,79428,male,28.0,casual,0,0.332,0
user_033749,2026-02-28T16:09:00,IN,27557,female,27.0,intentional,0,0.149,0
user_033750,2026-03-24T16:49:00,IN,22269,male,31.0,casual,0,0.446,0
user_033751,2026-02-14T14:20:00,CA,48352,female,24.0,intentional,0,0.237,0
user_033752,2026-04-30T06:39:00,BR,69347,male,26.0,casual,0,0.367,0
user_033753,2026-01-02T19:03:00,ES,82810,male,23.0,casual,0,0.287,0
user_033754,2026-03-19T08:48:00,AU,99212,male,28.0,intentional,0,0.323,0
user_033755,2026-04-29T11:28:00,BR,28876,male,38.0,intentional,0,0.243,0
user_033756,2026-01-13T23:04:00,US,41852,female,18.0,intentional,0,0.122,0
user_033757,2026-04-05T05:16:00,CA,35305,female,28.0,casual,1,0.335,0
user_033758,2026-03-11T06:18:00,MX,68288,female,31.0,casual,0,0.145,0
user_033759,2026-01-21T11:58:00,FR,94555,female,33.0,casual,0,0.072,0
user_033760,2026-04-26T15:36:00,DE,30455,male,23.0,intentional,0,0.31,0
user_033761,2026-03-16T00:03:00,US,17353,female,23.0,intentional,0,0.136,0
user_033762,2026-02-17T11:54:00,IN,84368,male,39.0,friendship,0,0.582,0
user_033763,2026-01-11T06:34:00,GB,45353,male,38.0,casual,0,0.365,0
user_033764,2026-03-22T18:31:00,FR,51504,female,22.0,casual,0,0.106,0
user_033765,2026-03-24T08:56:00,US,18392,male,31.0,friendship,1,0.535,0
user_033766,2026-04-23T04:33:00,MX,61735,female,29.0,casual,0,0.124,0
user_033767,2026-04-15T13:44:00,CA,73994,female,27.0,casual,0,0.262,0
user_033768,2026-01-17T23:57:00,DE,62455,female,28.0,intentional,0,0.032,0
user_033769,2026-03-28T02:16:00,US,78749,male,21.0,friendship,0,0.362,0
user_033770,2026-04-17T19:30:00,BR,68362,male,28.0,casual,0,0.473,0
user_033771,2026-04-27T11:32:00,BR,11540,female,27.0,intentional,0,0.152,0
user_033772,2026-03-04T19:06:00,US,78749,female,31.0,friendship,0,0.702,0
user_033773,2026-01-05T15:17:00,GB,61829,male,35.0,casual,0,0.252,0
user_033774,2026-03-26T17:15:00,AU,35838,male,25.0,friendship,0,0.415,0
user_033775,2026-03-17T06:56:00,ES,63345,female,33.0,casual,0,0.222,0
user_033776,2026-04-24T20:05:00,ES,92593,female,26.0,casual,0,0.352,0
user_033777,2026-03-25T19:07:00,MX,38797,male,23.0,casual,0,0.475,0
user_033778,2026-02-05T10:09:00,BR,97936,male,23.0,friendship,0,0.358,0
user_033779,2026-02-02T07:34:00,AU,28431,male,31.0,friendship,0,0.242,0
user_033780,2026-04-08T21:09:00,US,78186,female,22.0,casual,0,0.322,0
user_033781,2026-04-10T20:08:00,BR,65881,female,28.0,intentional,0,0.28,0
user_033782,2026-04-04T22:51:00,US,78749,nonbinary,32.0,casual,0,0.218,0
user_033783,2026-04-24T10:51:00,US,78749,female,28.0,casual,0,0.348,0
user_033784,2026-04-12T03:08:00,MX,36274,male,27.0,friendship,0,0.187,0
user_033785,2026-02-28T16:56:00,GB,10569,male,25.0,intentional,0,0.285,0
user_033786,2026-04-22T12:27:00,ES,24788,female,37.0,friendship,0,0.165,0
user_033787,2026-01-31T12:09:00,BR,18829,female,28.0,intentional,0,0.126,0
user_033788,2026-02-24T15:18:00,GB,28129,female,24.0,friendship,0,0.142,0
user_033789,2026-04-24T10:40:00,GB,29863,male,27.0,intentional,0,0.221,0
user_033790,2026-01-15T11:58:00,FR,13547,male,20.0,intentional,0,0.099,0
user_033791,2026-02-26T17:37:00,IN,16423,female,30.0,casual,0,0.078,0
user_033792,2026-02-03T13:13:00,US,98590,female,34.0,casual,0,0.281,0
user_033793,2026-03-22T22:18:00,ES,77894,female,34.0,casual,0,0.18,0
user_033794,2026-03-20T21:57:00,MX,48296,female,21.0,friendship,0,0.405,0
user_033795,2026-03-08T18:18:00,IN,75978,female,27.0,casual,0,0.483,0
user_033796,2026-01-10T09:56:00,CA,45182,male,,intentional,0,0.315,0
user_033797,2026-04-09T17:44:00,IN,26580,male,35.0,intentional,0,0.231,0
user_033798,2026-01-24T07:24:00,US,60816,female,19.0,casual,0,0.174,0
user_033799,2026-01-26T22:59:00,US,43177,male,32.0,casual,0,0.118,0
user_033800,2026-04-02T19:33:00,FR,81190,male,31.0,intentional,0,0.207,0
user_033801,2026-04-20T01:08:00,ES,36678,nonbinary,31.0,casual,0,0.677,0
user_033802,2026-01-15T05:46:00,IN,36816,male,21.0,intentional,0,0.307,0
user_033803,2026-02-17T08:58:00,IN,37854,male,27.0,casual,0,0.067,0
user_033804,2026-02-04T18:28:00,US,65425,female,18.0,friendship,0,0.636,0
user_033805,2026-02-06T19:11:00,GB,69160,male,44.0,intentional,0,0.179,0
user_033806,2026-02-23T09:12:00,US,98564,male,18.0,intentional,0,0.383,0
user_033807,2026-03-18T22:12:00,MX,85531,female,23.0,intentional,0,0.176,0
user_033808,2026-02-16T09:27:00,MX,59941,female,40.0,intentional,0,0.118,0
user_033809,2026-01-19T13:31:00,GB,13006,male,25.0,casual,0,0.166,0
user_033810,2026-04-15T18:30:00,DE,76782,female,25.0,casual,0,0.025,0
user_033811,2026-03-04T17:39:00,ES,31808,male,35.0,casual,0,0.328,0
user_033812,2026-02-24T19:52:00,MX,80812,female,39.0,intentional,0,0.113,0
user_033813,2026-03-28T06:48:00,AU,89331,female,27.0,casual,0,0.183,0
user_033814,2026-04-28T05:00:00,BR,63145,male,23.0,friendship,0,0.247,0
user_033815,2026-02-06T06:40:00,AU,75374,female,31.0,friendship,0,0.42,0
user_033816,2026-02-21T09:17:00,BR,93641,female,29.0,intentional,0,0.146,0
user_033817,2026-02-25T23:51:00,IN,21245,female,37.0,casual,0,0.43,0
user_033818,2026-01-15T05:19:00,US,37111,female,24.0,casual,1,0.419,0
user_033819,2026-03-31T18:59:00,GB,59963,female,25.0,intentional,0,0.348,0
user_033820,2026-03-26T21:57:00,MX,11143,female,35.0,intentional,0,0.338,0
user_033821,2026-03-14T21:15:00,DE,53983,female,29.0,casual,0,0.154,0
user_033822,2026-04-29T08:02:00,US,93901,female,23.0,intentional,0,0.12,0
user_033823,2026-02-11T15:36:00,BR,98759,male,23.0,intentional,0,0.702,0
user_033824,2026-04-08T23:28:00,CA,43186,female,40.0,casual,0,0.137,0
user_033825,2026-01-04T15:58:00,AU,89506,female,21.0,friendship,0,0.265,0
user_033826,2026-02-15T12:57:00,FR,47491,female,27.0,casual,0,0.352,0
user_033827,2026-03-27T23:43:00,IN,66998,female,34.0,intentional,0,0.434,0
user_033828,2026-01-24T22:57:00,US,88563,male,27.0,friendship,0,0.175,0
user_033829,2026-01-09T07:40:00,FR,27443,male,18.0,casual,0,0.183,0
user_033830,2026-02-25T02:27:00,GB,13149,female,32.0,casual,0,0.36,0
user_033831,2026-02-04T00:32:00,AU,83700,male,19.0,friendship,0,0.249,0
user_033832,2026-01-28T00:56:00,DE,58558,female,21.0,casual,0,0.268,0
user_033833,2026-04-17T03:38:00,US,64959,female,27.0,casual,0,0.078,0
user_033834,2026-01-21T20:05:00,US,78749,nonbinary,39.0,casual,0,0.439,0
user_033835,2026-02-08T01:25:00,BR,46691,male,24.0,casual,0,0.481,0
user_033836,2026-04-03T08:01:00,US,84482,female,18.0,casual,0,0.266,0
user_033837,2026-01-21T07:15:00,MX,16815,female,26.0,casual,0,0.297,0
user_033838,2026-04-08T21:46:00,BR,24906,male,41.0,casual,0,0.421,0
user_033839,2026-03-24T19:41:00,MX,34614,male,31.0,intentional,0,0.14,0
user_033840,2026-03-23T20:23:00,US,29080,female,29.0,intentional,0,0.115,0
user_033841,2026-01-03T07:34:00,IN,44282,female,28.0,casual,0,0.176,0
user_033842,2026-03-11T03:47:00,US,91478,female,31.0,casual,0,0.061,0
user_033843,2026-03-23T23:17:00,CA,58443,female,35.0,casual,0,0.372,0
user_033844,2026-02-23T08:17:00,FR,22265,male,32.0,casual,0,0.262,0
user_033845,2026-03-11T17:18:00,US,83914,female,20.0,intentional,0,0.121,0
user_033846,2026-04-26T17:01:00,GB,38200,male,40.0,intentional,0,0.322,0
user_033847,2026-03-13T10:17:00,GB,59047,female,33.0,casual,0,0.277,0
user_033848,2026-04-01T22:09:00,DE,16542,female,37.0,friendship,0,0.193,0
user_033849,2026-02-03T07:46:00,IN,95601,female,25.0,friendship,0,0.124,0
user_033850,2026-01-26T21:56:00,IN,10119,female,25.0,friendship,0,0.389,0
user_033851,2026-01-27T06:48:00,IN,20150,male,29.0,intentional,0,0.172,0
user_033852,2026-01-19T10:21:00,US,24192,female,25.0,friendship,0,0.193,0
user_033853,2026-01-10T22:50:00,FR,53489,female,29.0,casual,0,0.351,0
user_033854,2026-04-20T14:01:00,US,78749,female,28.0,casual,1,0.548,0
user_033855,2026-04-30T23:55:00,MX,48243,male,30.0,friendship,0,0.291,0
user_033856,2026-04-05T18:18:00,CA,61315,male,31.0,intentional,0,0.242,0
user_033857,2026-01-01T20:22:00,AU,24381,female,29.0,casual,0,0.48,0
user_033858,2026-03-24T22:57:00,CA,72284,male,34.0,casual,0,0.181,0
user_033859,2026-01-22T21:44:00,US,55217,female,31.0,intentional,0,0.158,0
user_033860,2026-03-17T14:07:00,IN,79546,male,30.0,casual,0,0.62,0
user_033861,2026-01-24T11:05:00,CA,94185,female,27.0,intentional,0,0.056,0
user_033862,2026-04-02T09:35:00,GB,17866,male,31.0,casual,0,0.163,0
user_033863,2026-02-28T12:02:00,AU,80895,female,35.0,intentional,0,0.238,0
user_033864,2026-04-27T05:57:00,MX,16394,male,43.0,casual,0,0.181,0
user_033865,2026-01-08T07:07:00,IN,38408,female,31.0,intentional,0,0.249,0
user_033866,2026-02-21T22:38:00,IN,78671,female,29.0,casual,0,0.037,0
user_033867,2026-04-24T09:39:00,CA,76790,male,18.0,casual,0,0.454,0
user_033868,2026-03-28T00:01:00,ES,85638,female,28.0,intentional,0,0.306,0
user_033869,2026-01-27T06:59:00,MX,93744,female,38.0,casual,0,0.191,0
user_033870,2026-03-02T16:12:00,FR,14682,male,22.0,intentional,0,0.253,0
user_033871,2026-04-28T22:41:00,BR,47465,female,28.0,casual,0,0.105,0
user_033872,2026-03-12T09:40:00,US,43460,male,32.0,intentional,0,0.259,0
user_033873,2026-03-02T16:30:00,IN,93631,male,35.0,intentional,0,0.439,0
user_033874,2026-01-10T18:04:00,IN,18930,female,45.0,casual,0,0.356,0
user_033875,2026-03-17T22:09:00,CA,18028,male,35.0,intentional,0,0.48,0
user_033876,2026-01-22T04:28:00,IN,46942,female,34.0,casual,1,0.027,0
user_033877,2026-03-21T11:53:00,BR,18052,male,28.0,friendship,0,0.318,0
user_033878,2026-02-06T05:03:00,FR,45643,male,44.0,casual,1,0.097,1
user_033879,2026-01-04T23:59:00,DE,41718,female,18.0,friendship,0,0.299,0
user_033880,2026-01-16T16:59:00,DE,18372,male,32.0,friendship,0,0.159,0
user_033881,2026-04-27T23:16:00,IN,55687,nonbinary,24.0,casual,1,0.449,0
user_033882,2026-04-10T01:48:00,IN,63171,female,21.0,casual,0,0.133,0
user_033883,2026-04-17T04:28:00,MX,60457,male,24.0,casual,0,0.174,0
user_033884,2026-01-26T17:43:00,CA,76711,male,18.0,intentional,1,0.204,0
user_033885,2026-03-30T23:47:00,US,54555,female,31.0,intentional,0,0.047,0
user_033886,2026-01-23T20:31:00,GB,19941,female,35.0,friendship,0,0.565,0
user_033887,2026-04-14T23:48:00,IN,37993,male,26.0,intentional,0,0.161,0
user_033888,2026-01-23T05:14:00,CA,53276,male,26.0,intentional,1,0.436,0
user_033889,2026-01-01T17:32:00,US,35025,male,34.0,intentional,0,0.393,0
user_033890,2026-01-07T09:29:00,IN,78477,male,24.0,friendship,0,0.196,0
user_033891,2026-04-02T17:41:00,US,93139,male,28.0,friendship,0,0.373,0
user_033892,2026-02-21T16:34:00,US,95790,female,29.0,casual,0,0.299,0
user_033893,2026-01-12T20:28:00,AU,23504,female,35.0,intentional,0,0.177,0
user_033894,2026-02-23T08:23:00,FR,45971,male,29.0,casual,0,0.155,0
user_033895,2026-04-10T02:31:00,BR,77508,male,19.0,intentional,0,0.717,0
user_033896,2026-02-02T23:31:00,US,94636,male,26.0,intentional,0,0.405,0
user_033897,2026-03-19T20:04:00,IN,38474,male,27.0,casual,0,0.182,0
user_033898,2026-02-27T18:17:00,CA,72562,male,34.0,friendship,0,0.235,0
user_033899,2026-03-29T08:49:00,AU,50670,male,28.0,friendship,0,0.372,0
user_033900,2026-04-13T04:10:00,IN,70041,female,29.0,casual,0,0.431,0
user_033901,2026-04-26T17:59:00,CA,51906,female,25.0,intentional,0,0.325,0
user_033902,2026-01-08T16:20:00,CA,56171,female,24.0,casual,1,0.37,0
user_033903,2026-03-21T00:07:00,CA,76281,male,24.0,intentional,0,0.197,0
user_033904,2026-03-16T12:46:00,DE,16545,male,25.0,intentional,0,0.12,0
user_033905,2026-04-16T17:00:00,ES,35832,male,35.0,intentional,0,0.151,0
user_033906,2026-04-20T14:37:00,GB,15513,male,35.0,intentional,0,0.389,0
user_033907,2026-04-13T18:34:00,BR,91849,female,29.0,casual,0,0.139,0
user_033908,2026-01-30T18:40:00,US,78749,female,32.0,casual,0,0.389,0
user_033909,2026-02-19T21:19:00,MX,93776,male,24.0,casual,0,0.171,0
user_033910,2026-04-10T19:33:00,US,11575,female,26.0,casual,0,0.172,0
user_033911,2026-02-18T14:57:00,IN,23514,male,24.0,friendship,0,0.251,0
user_033912,2026-01-28T15:38:00,US,78749,female,20.0,casual,0,0.177,0
user_033913,2026-03-05T00:10:00,FR,62863,male,36.0,intentional,0,0.327,0
user_033914,2026-01-06T06:08:00,US,77675,male,30.0,casual,0,0.219,0
user_033915,2026-04-19T18:35:00,IN,51649,female,41.0,casual,0,0.273,0
user_033916,2026-03-29T21:16:00,CA,59995,female,26.0,casual,0,0.296,0
user_033917,2026-02-23T12:15:00,MX,46940,male,29.0,intentional,0,0.113,0
user_033918,2026-01-05T18:44:00,BR,68638,nonbinary,32.0,casual,0,0.171,0
user_033919,2026-04-02T17:52:00,IN,24416,female,30.0,friendship,0,0.19,0
user_033920,2026-02-12T23:06:00,DE,73839,female,21.0,casual,0,0.16,0
user_033921,2026-03-25T06:37:00,US,69087,male,18.0,intentional,0,0.319,0
user_033922,2026-04-30T05:08:00,ES,81947,female,29.0,casual,0,0.396,0
user_033923,2026-03-10T17:58:00,US,78749,female,34.0,casual,1,0.54,0
user_033924,2026-03-30T15:11:00,BR,44375,male,30.0,friendship,0,0.082,0
user_033925,2026-04-11T16:58:00,ES,14730,male,18.0,casual,0,0.209,0
user_033926,2026-01-08T07:43:00,AU,21955,female,29.0,casual,0,0.171,0
